GenBank Assembly ID (Accession.version)	GenBank release ID	RefSeq Assembly ID (Accession.version)	RefSeq release ID 	
GCA_008124405.1	13449998	GCF_008124405.1	13575658	
GCA_008124425.1	13450018	GCF_008124425.1	13576458	
GCA_008152105.1	13478438	GCF_008152105.1	13576558	
GCA_008247765.1	13580128	GCF_008247765.1	13722148	
GCA_008247925.1	13580348	GCF_008247925.1	13773218	
GCA_008248145.1	13580488	GCF_008248145.1	13720448	
GCA_008275005.1	13609068	GCF_008275005.1	13721748	
GCA_008275025.1	13609088	GCF_008275025.1	13722228	
GCA_008275045.1	13609108	GCF_008275045.1	13722248	
GCA_008275065.1	13609128	GCF_008275065.1	13759938	
GCA_008275085.1	13609148	GCF_008275085.1	13722508	
GCA_008275105.1	13609168	GCF_008275105.1	13721768	
GCA_008329665.1	13665488	GCF_008329665.1	13761198	
GCA_008370755.1	13707318	GCF_008370755.1	13723328	
GCA_008375335.1	13712148	GCF_008375335.1	13773018	
GCA_008462425.1	13812418	GCF_008462425.1	13932828	
GCA_008632555.1	14002548	GCF_008632555.1	14099888	
GCA_008632575.1	14002568	GCF_008632575.1	14099408	
GCA_008632595.1	14002588	GCF_008632595.1	14098628	
GCA_008634095.2	41761918	GCF_008634095.2	45026038	
GCA_008635785.2	41761888	GCF_008635785.2	45027038	
GCA_008642395.1	14013558	GCF_008642395.1	14101108	
GCA_008642415.1	14013578	GCF_008642415.1	14101008	
GCA_008727135.1	14133608	GCF_008727135.1	14261218	
GCA_008727155.1	14133628	GCF_008727155.1	14261358	
GCA_008727175.1	14133648	GCF_008727175.1	14260598	
GCA_008727195.1	14133668	GCF_008727195.1	14264158	
GCA_008761455.2	19357968	GCF_008761455.2	19837608	
GCA_008761475.2	19357988	GCF_008761475.2	19837298	
GCA_008761495.2	19358008	GCF_008761495.2	19838148	
GCA_008761515.1	14167958	GCF_008761515.1	14258558	
GCA_008761535.3	19358028	GCF_008761535.2	19837888	
GCA_008807135.1	14216468	GCF_008807135.1	14258018	
GCA_008807155.1	14216488	GCF_008807155.1	14263738	
GCA_008807295.1	14216628	GCF_008807295.1	14268938	
GCA_008807655.1	14216998	GCF_008807655.1	14269048	
GCA_008823185.1	14232558	GCF_008823185.1	14269298	
GCA_008824125.1	14232678	GCF_008824125.1	14258098	
GCA_008925965.1	14350908	GCF_008925965.1	14455818	
GCA_008926085.1	14350948	GCF_008926085.1	14457118	
GCA_008926105.1	14350988	GCF_008926105.1	14456838	
GCA_008926125.1	14351008	GCF_008926125.1	14455838	
GCA_008926145.1	14351068	GCF_008926145.1	14456318	
GCA_008926165.1	14351128	GCF_008926165.1	14455858	
GCA_008926185.1	14351228	GCF_008926185.1	14455898	
GCA_008926305.1	14351388	GCF_008926305.1	14456358	
GCA_008931135.1	14356588	GCF_008931135.1	14456938	
GCA_008931185.1	14356618	GCF_008931185.1	14456458	
GCA_008931725.1	14357708	GCF_008931725.1	14456978	
GCA_008931745.1	14357728	GCF_008931745.1	14633028	
GCA_008931765.1	14357768	GCF_008931765.1	14458398	
GCA_008931865.1	14358188	GCF_008931865.1	14456618	
GCA_008949495.1	14384978	GCF_008949495.1	14456678	
GCA_009176965.1	14640838	GCF_009176965.1	14652668	
GCA_009363035.1	14836988	GCF_009363035.1	14837488	
GCA_009395265.1	14869998	GCF_009395265.1	14934438	
GCA_009431955.1	14907928	GCF_009431955.1	14991198	
GCA_009432215.1	14908118	GCF_009432215.1	14990998	
GCA_009432415.1	14908348	GCF_009432415.1	14991238	
GCA_009432635.1	14908558	GCF_009432635.1	14991118	
GCA_009432795.1	14908618	GCF_009432795.1	14991258	
GCA_009432915.1	14908838	GCF_009432915.1	14991018	
GCA_009433135.1	14909038	GCF_009433135.1	14991038	
GCA_009577985.1	15112818	GCF_009577985.1	15170438	
GCA_009618015.1	15154058	GCF_009618015.1	15395128	
GCA_009627495.1	15166478	GCF_009627495.1	15298048	
GCA_009648495.1	15342668	GCF_009648495.1	15405418	
GCA_009650035.1	15393328	GCF_009650035.1	15410428	
GCA_009650175.1	15393488	GCF_009650175.1	15410528	
GCA_009663855.1	15412208	GCF_009663855.1	15416328	
GCA_009664185.1	15412608	GCF_009664185.1	15416608	
GCA_009664205.1	15412628	GCF_009664205.1	15416408	
GCA_009664305.1	15412728	GCF_009664305.1	15416428	
GCA_009664455.1	15416728	GCF_009664455.1	15425568	
GCA_009671045.1	15425928	GCF_009671045.1	15459608	
GCA_009671085.1	15425968	GCF_009671085.1	15461068	
GCA_009671105.1	15425988	GCF_009671105.1	15460428	
GCA_009671125.1	15426008	GCF_009671125.1	15460468	
GCA_009720465.1	15540118	GCF_009720465.1	15541728	
GCA_009720605.1	15540388	GCF_009720605.1	15545628	
GCA_009728565.1	15551018	GCF_009728565.1	15578518	
GCA_009738145.1	15593908	GCF_009738145.1	15599008	
GCA_009738455.1	15594218	GCF_009738455.1	15599488	
GCA_009761715.1	15639368	GCF_009761715.1	15649068	
GCA_009762365.1	15640988	GCF_009762365.1	15671308	
GCA_009762385.1	15641008	GCF_009762385.1	15671788	
GCA_009762415.1	15641028	GCF_009762415.1	15671588	
GCA_009762475.1	15641048	GCF_009762475.1	15671368	
GCA_009762495.1	15641068	GCF_009762495.1	15671388	
GCA_009832885.1	15734228	GCF_009832885.1	15810658	
GCA_009832985.1	15735768	GCF_009832985.1	15815138	
GCA_009866925.3	20841068	GCF_009866925.2	26492168	
GCA_009866945.3	20841318	GCF_009866945.2	26493208	
GCA_009867015.2	20841498	GCF_009867015.2	21183528	
GCA_009867035.3	20841918	GCF_009867035.2	26492448	
GCA_009873355.1	15793398	GCF_009873355.1	20463158	
GCA_009873375.1	15793418	GCF_009873375.1	15835998	
GCA_009905115.1	15855678	GCF_009905115.1	15887878	
GCA_009905135.1	15855738	GCF_009905135.1	15888998	
GCA_009905355.1	15858508	GCF_009905355.1	15889378	
GCA_009909465.1	15864468	GCF_009909465.1	15888018	
GCA_009909485.1	15864488	GCF_009909485.1	15888058	
GCA_009909505.1	15864508	GCF_009909505.1	15888538	
GCA_009913415.1	15882928	GCF_009913415.1	15890138	
GCA_009914295.1	15883828	GCF_009914295.1	15894358	
GCA_009931235.1	15952758	GCF_009931235.1	16068028	
GCA_009931435.1	15953038	GCF_009931435.1	16069348	
GCA_009948655.1	15981368	GCF_009948655.1	16110138	
GCA_009949145.1	15982448	GCF_009949145.1	16109958	
GCA_009949705.1	15983268	GCF_009949705.1	16109978	
GCA_009950125.1	15984088	GCF_009950125.1	16110218	
GCA_009950475.1	15984808	GCF_009950475.1	16110238	
GCA_009950805.1	15985588	GCF_009950805.1	16109998	
GCA_009951245.1	15986468	GCF_009951245.1	16110158	
GCA_009951745.1	15987288	GCF_009951745.1	16109898	
GCA_009952125.1	15988248	GCF_009952125.1	16110018	
GCA_010092405.1	16186348	GCF_010092405.1	16217168	
GCA_010092965.1	16187828	GCF_010092965.1	16277058	
GCA_010365325.1	16508108	GCF_010365325.1	16989108	
GCA_010365345.1	16508128	GCF_010365345.1	17004308	
GCA_010365365.1	16508148	GCF_010365365.1	17005648	
GCA_010365385.1	16508168	GCF_010365385.1	16987058	
GCA_010365405.1	16508188	GCF_010365405.1	17018268	
GCA_010365425.1	16508208	GCF_010365425.1	16989378	
GCA_010365465.1	16508248	GCF_010365465.1	17006928	
GCA_010365485.1	16508268	GCF_010365485.1	16987338	
GCA_010365505.1	16508288	GCF_010365505.1	17018388	
GCA_010365525.1	16508308	GCF_010365525.1	16990028	
GCA_010365545.1	16508328	GCF_010365545.1	16990568	
GCA_010509415.1	16654928	GCF_010509415.1	17310158	
GCA_010668985.1	16814758	GCF_010668985.1	17306798	
GCA_010669005.1	16814778	GCF_010669005.1	17306758	
GCA_010669025.1	16814798	GCF_010669025.1	17307998	
GCA_010706435.1	16853228	GCF_010706435.1	17306938	
GCA_010724935.1	16871798	GCF_010724935.1	17307558	
GCA_010725305.1	16872148	GCF_010725305.1	17307598	
GCA_011022275.1	17274898	GCF_011022275.1	17310838	
GCA_011044355.1	17297938	GCF_011044355.1	17349518	
GCA_011045215.1	17322718	GCF_011045215.1	17340568	
GCA_011045235.1	17322798	GCF_011045235.1	17340588	
GCA_011045255.1	17322918	GCF_011045255.1	17340608	
GCA_011045275.1	17322978	GCF_011045275.1	17340548	
GCA_011045295.1	17323058	GCF_011045295.1	17340628	
GCA_011045455.1	17324178	GCF_011045455.1	17347238	
GCA_011045475.1	17324238	GCF_011045475.1	17346998	
GCA_011045875.1	17325518	GCF_011045875.1	17347218	
GCA_011045895.1	17325618	GCF_011045895.1	17347278	
GCA_011064575.1	17355158	GCF_011064575.1	17356348	
GCA_011067085.1	17361228	GCF_011067085.1	17371108	
GCA_011292655.2	20458438	GCF_011292655.1	20663108	
GCA_011330935.2	22309818	GCF_011330935.2	24728528	
GCA_011331065.1	17663108	GCF_011331065.1	17729898	
GCA_011331215.2	22309838	GCF_011331215.2	24728488	
GCA_011383085.1	17718418	GCF_011383085.1	17780828	
GCA_011403355.1	17740898	GCF_011403355.1	19789078	
GCA_011404215.1	17741808	GCF_011404215.1	19789038	
GCA_011404355.1	17741898	GCF_011404355.1	19789018	
GCA_011404475.1	17742058	GCF_011404475.1	19788998	
GCA_011404595.1	17742228	GCF_011404595.1	19789058	
GCA_011404755.1	17742378	GCF_011404755.1	19789118	
GCA_011404895.1	17742458	GCF_011404895.1	19789098	
GCA_011492885.1	17833768	GCF_011492885.1	17945868	
GCA_011492925.1	17833788	GCF_011492925.1	17945728	
GCA_011492985.1	17833848	GCF_011492985.1	17945368	
GCA_011691525.1	18042938	GCF_011691525.1	18118238	
GCA_011769865.1	18135728	GCF_011769865.1	18203918	
GCA_011996085.1	18364768	GCF_011996085.1	18440198	
GCA_012044775.1	18413948	GCF_012044775.1	18479818	
GCA_012149945.1	18528898	GCF_012149945.1	19790188	
GCA_012221365.1	18604468	GCF_012221365.1	18655258	
GCA_012221565.1	18604578	GCF_012221565.1	18655318	
GCA_012278675.1	18667008	GCF_012278675.1	18801378	
GCA_012516455.1	18913568	GCF_012516455.1	19022418	
GCA_012537835.1	18938048	GCF_012537835.1	19066548	
GCA_012915625.2	47074318	GCF_012915625.1	47191478	
GCA_012934435.1	19360838	GCF_012934435.1	19834328	
GCA_012934455.1	19360858	GCF_012934455.1	19382208	
GCA_012934475.1	19360878	GCF_012934475.1	19380768	
GCA_012934495.1	19360898	GCF_012934495.1	19380428	
GCA_012934515.1	19360918	GCF_012934515.1	19381988	
GCA_012934535.1	19360938	GCF_012934535.1	19382228	
GCA_012934555.1	19360958	GCF_012934555.1	19382248	
GCA_012934575.1	19360978	GCF_012934575.1	19380788	
GCA_012934595.1	19360998	GCF_012934595.1	19380528	
GCA_012934615.1	19361018	GCF_012934615.1	19382008	
GCA_012934635.1	19361038	GCF_012934635.1	19382268	
GCA_012934655.2	19871508	GCF_012934655.2	19871528	
GCA_012934675.1	19361078	GCF_012934675.1	19380808	
GCA_012934695.1	19361098	GCF_012934695.1	19380548	
GCA_012934715.1	19361118	GCF_012934715.1	19382028	
GCA_012934765.1	19361168	GCF_012934765.1	19382048	
GCA_012934785.1	19361198	GCF_012934785.1	19380568	
GCA_012934815.1	19361218	GCF_012934815.1	19382068	
GCA_012935215.1	19361638	GCF_012935215.1	20068478	
GCA_012974525.1	19427728	GCF_012974525.1	19439068	
GCA_012974565.1	19427768	GCF_012974565.1	19439048	
GCA_012974805.1	19428008	GCF_012974805.1	19439008	
GCA_013004045.1	19473178	GCF_013004045.1	19474938	
GCA_013084945.1	19563208	GCF_013084945.1	19588938	
GCA_013085025.1	19563238	GCF_013085025.1	19589018	
GCA_013085185.1	19563368	GCF_013085185.1	19590258	
GCA_013085205.1	19563398	GCF_013085205.1	19589958	
GCA_013085865.1	19566938	GCF_013085865.1	19646928	
GCA_013085905.3	20847248	GCF_013085905.2	26494328	
GCA_013112335.1	19633568	GCF_013112335.1	19647538	
GCA_013122565.1	19647518	GCF_013122565.1	19665308	
GCA_013166855.1	19704508	GCF_013166855.1	19715728	
GCA_013166875.1	19704528	GCF_013166875.1	19715748	
GCA_013166895.1	19704548	GCF_013166895.1	19715768	
GCA_013166915.1	19704568	GCF_013166915.1	19715788	
GCA_013166935.1	19704588	GCF_013166935.1	19715808	
GCA_013166955.1	19704608	GCF_013166955.1	19715828	
GCA_013166975.1	19704628	GCF_013166975.1	19715848	
GCA_013166995.1	19704648	GCF_013166995.1	19715868	
GCA_013167015.1	19704668	GCF_013167015.1	19715888	
GCA_013167035.1	19704688	GCF_013167035.1	19715908	
GCA_013167055.1	19704708	GCF_013167055.1	19715928	
GCA_013167075.1	19704728	GCF_013167075.1	19715948	
GCA_013167135.1	19704788	GCF_013167135.1	19745668	
GCA_013167155.1	19704808	GCF_013167155.1	19745948	
GCA_013167175.1	19704828	GCF_013167175.1	19747508	
GCA_013167195.1	19704848	GCF_013167195.1	19745308	
GCA_013167235.1	19704888	GCF_013167235.1	19745688	
GCA_013167255.1	19704908	GCF_013167255.1	19745988	
GCA_013167275.1	19704928	GCF_013167275.1	19747528	
GCA_013167295.1	19704948	GCF_013167295.1	19745328	
GCA_013167315.1	19704968	GCF_013167315.1	19745728	
GCA_013167335.1	19704988	GCF_013167335.1	19745748	
GCA_013167355.1	19705008	GCF_013167355.1	19746008	
GCA_013167375.1	19705028	GCF_013167375.1	19747568	
GCA_013167395.1	19705048	GCF_013167395.1	19745348	
GCA_013167415.1	19705068	GCF_013167415.1	19745368	
GCA_013167435.1	19705088	GCF_013167435.1	19745768	
GCA_013167455.1	19705108	GCF_013167455.1	19746028	
GCA_013167475.1	19705128	GCF_013167475.1	19746368	
GCA_013167495.1	19705148	GCF_013167495.1	19745428	
GCA_013167515.1	19705168	GCF_013167515.1	19745448	
GCA_013167535.1	19705188	GCF_013167535.1	19745788	
GCA_013167555.1	19705208	GCF_013167555.1	19746048	
GCA_013167575.1	19705228	GCF_013167575.1	19746388	
GCA_013167595.1	19705248	GCF_013167595.1	19745468	
GCA_013167615.1	19705268	GCF_013167615.1	19745488	
GCA_013167635.1	19705288	GCF_013167635.1	19745808	
GCA_013167655.1	19705308	GCF_013167655.1	19746088	
GCA_013167675.1	19705328	GCF_013167675.1	19746408	
GCA_013167695.1	19705348	GCF_013167695.1	19745528	
GCA_013167715.1	19705368	GCF_013167715.1	19745548	
GCA_013167735.1	19705388	GCF_013167735.1	19745828	
GCA_013167755.1	19705408	GCF_013167755.1	19746108	
GCA_013167775.1	19705428	GCF_013167775.1	19746448	
GCA_013167795.1	19705448	GCF_013167795.1	19746488	
GCA_013167815.1	19705488	GCF_013167815.1	19745848	
GCA_013167875.1	19705548	GCF_013167875.1	19746528	
GCA_013167935.1	19705608	GCF_013167935.1	19746128	
GCA_013167975.1	19705628	GCF_013167975.1	19746548	
GCA_013167995.1	19705648	GCF_013167995.1	19746568	
GCA_013168015.1	19705668	GCF_013168015.1	19745588	
GCA_013168035.1	19705688	GCF_013168035.1	19745868	
GCA_013168055.1	19705708	GCF_013168055.1	19746168	
GCA_013168075.1	19705728	GCF_013168075.1	19746188	
GCA_013168095.1	19705748	GCF_013168095.1	19746628	
GCA_013168115.1	19705768	GCF_013168115.1	19745628	
GCA_013168135.1	19705788	GCF_013168135.1	19745908	
GCA_013168155.1	19705808	GCF_013168155.1	19746228	
GCA_013168175.1	19705828	GCF_013168175.1	19746268	
GCA_013168195.1	19705848	GCF_013168195.1	19746648	
GCA_013168215.1	19705868	GCF_013168215.1	19745648	
GCA_013168235.1	19705888	GCF_013168235.1	19745928	
GCA_013168255.1	19705908	GCF_013168255.1	19746288	
GCA_013201175.1	19788338	GCF_013201175.1	19796578	
GCA_013201195.1	19788358	GCF_013201195.1	19796598	
GCA_013201215.1	19788398	GCF_013201215.1	19796658	
GCA_013201235.1	19788418	GCF_013201235.1	19796538	
GCA_013201255.1	19788458	GCF_013201255.1	19796618	
GCA_013201505.1	19789578	GCF_013201505.1	19796638	
GCA_013201525.1	19789598	GCF_013201525.1	19796498	
GCA_013282195.1	19942838	GCF_013282195.1	19951268	
GCA_013282275.1	19942918	GCF_013282275.1	19952508	
GCA_013282315.1	19942958	GCF_013282315.1	19952148	
GCA_013282335.1	19942978	GCF_013282335.1	19952168	
GCA_013282355.1	19942998	GCF_013282355.1	19952688	
GCA_013305705.1	19985788	GCF_013305705.1	20041718	
GCA_013315675.1	19996408	GCF_013315675.1	20066838	
GCA_013315695.1	19996428	GCF_013315695.1	20067358	
GCA_013315715.1	19996448	GCF_013315715.1	20065818	
GCA_013315735.1	19996468	GCF_013315735.1	20065758	
GCA_013315755.1	19996488	GCF_013315755.1	20066918	
GCA_013315975.1	19996728	GCF_013315975.1	20067398	
GCA_013315995.1	19996748	GCF_013315995.1	20065898	
GCA_013317085.1	19997848	GCF_013317085.1	20067418	
GCA_013340785.1	20066378	GCF_013340785.1	20070978	
GCA_013340805.1	20066458	GCF_013340805.1	20070398	
GCA_013340825.1	20066558	GCF_013340825.1	20070418	
GCA_013342925.1	20075158	GCF_013342925.1	20078948	
GCA_013343595.1	20075848	GCF_013343595.1	20097898	
GCA_013343615.1	20075868	GCF_013343615.1	20097938	
GCA_013343635.1	20075888	GCF_013343635.1	20097858	
GCA_013357345.1	20094638	GCF_013357345.1	20108708	
GCA_013357365.1	20094658	GCF_013357365.1	20109248	
GCA_013371685.1	20138838	GCF_013371685.1	20155738	
GCA_013371725.1	20138878	GCF_013371725.1	20152128	
GCA_013371745.1	20138898	GCF_013371745.1	20152188	
GCA_013372305.1	20140058	GCF_013372305.1	20156798	
GCA_013372325.1	20140078	GCF_013372325.1	20156678	
GCA_013372345.1	20140098	GCF_013372345.1	20157378	
GCA_013372365.1	20140118	GCF_013372365.1	20157558	
GCA_013372385.1	20140138	GCF_013372385.1	20157118	
GCA_013372405.1	20140188	GCF_013372405.1	20157138	
GCA_013372425.1	20140208	GCF_013372425.1	20157938	
GCA_013374235.2	25860168	GCF_013374235.2	26492848	
GCA_013374255.1	20164478	GCF_013374255.1	20172448	
GCA_013374275.1	20164498	GCF_013374275.1	20172588	
GCA_013374295.2	25860188	GCF_013374295.2	26492968	
GCA_013374315.1	20164578	GCF_013374315.1	20172628	
GCA_013374335.1	20164618	GCF_013374335.1	20172508	
GCA_013376515.1	20174908	GCF_013376515.1	20177048	
GCA_013376575.1	20174968	GCF_013376575.1	20177068	
GCA_013376895.1	20176328	GCF_013376895.1	20177588	
GCA_013388275.1	20240248	GCF_013388275.1	20249108	
GCA_013389615.1	20253708	GCF_013389615.1	20280768	
GCA_013389695.1	20253768	GCF_013389695.1	20280848	
GCA_013390265.1	20254368	GCF_013390265.1	20291158	
GCA_013391825.1	20284988	GCF_013391825.1	20298028	
GCA_013393825.1	20287068	GCF_013393825.1	20300168	
GCA_013394575.1	20287838	GCF_013394575.1	20299588	
GCA_013402855.1	20310558	GCF_013402855.1	20315188	
GCA_013402895.1	20310598	GCF_013402895.1	20314658	
GCA_013423805.1	20391618	GCF_013423805.1	20391838	
GCA_013425935.1	20394128	GCF_013425935.1	20482668	
GCA_013425955.1	20394148	GCF_013425955.1	20483308	
GCA_013426075.1	20394268	GCF_013426075.1	20483168	
GCA_013426095.1	20394288	GCF_013426095.1	20486678	
GCA_013426115.1	20394308	GCF_013426115.1	20482808	
GCA_013459015.1	20453698	GCF_013459015.1	20658288	
GCA_013459175.1	20453848	GCF_013459175.1	20658448	
GCA_013582235.1	20608388	GCF_013582235.1	20935938	
GCA_013592195.1	20621008	GCF_013592195.1	21098688	
GCA_013596065.1	20628248	GCF_013596065.1	21082178	
GCA_013601135.1	20636608	GCF_013601135.1	21080008	
GCA_013602835.1	20639658	GCF_013602835.1	21098118	
GCA_013694285.1	20789018	GCF_013694285.1	21386358	
GCA_013694325.1	20789118	GCF_013694325.1	21386498	
GCA_013694345.1	20789178	GCF_013694345.1	21386398	
GCA_013694465.1	20789598	GCF_013694465.1	21386458	
GCA_014058445.2	22364758	GCF_014058445.2	22411828	
GCA_014075335.1	21441028	GCF_014075335.1	22064498	
GCA_014075475.1	21441188	GCF_014075475.1	21537008	
GCA_014075595.1	21441308	GCF_014075595.1	21537948	
GCA_014075795.1	21441448	GCF_014075795.1	21539588	
GCA_014075915.1	21441608	GCF_014075915.1	21536568	
GCA_014076685.2	22928558	GCF_014076685.2	22948138	
GCA_014117345.2	28219388	GCF_014117345.2	28295368	
GCA_014117405.1	21488698	GCF_014117405.1	21549508	
GCA_014131475.1	21502878	GCF_014131475.1	21560108	
GCA_014131495.1	21502898	GCF_014131495.1	21560028	
GCA_014131515.1	21502918	GCF_014131515.1	21559808	
GCA_014131535.1	21502938	GCF_014131535.1	21560088	
GCA_014131555.1	21502958	GCF_014131555.1	21560148	
GCA_014131575.1	21502978	GCF_014131575.1	21560768	
GCA_014131595.1	21502998	GCF_014131595.1	21560048	
GCA_014131615.1	21503018	GCF_014131615.1	21559868	
GCA_014131635.1	21503078	GCF_014131635.1	21559908	
GCA_014131655.1	21503218	GCF_014131655.1	21560488	
GCA_014157395.1	21535808	GCF_014157395.1	21592458	
GCA_014160155.1	21539168	GCF_014160155.1	21567668	
GCA_014162235.1	21541968	GCF_014162235.1	21568028	
GCA_014168595.1	21553348	GCF_014168595.1	21577428	
GCA_014168675.1	21553428	GCF_014168675.1	21579048	
GCA_014168735.1	21553488	GCF_014168735.1	21577508	
GCA_014168755.1	21553508	GCF_014168755.1	21577628	
GCA_014168775.1	21553528	GCF_014168775.1	21577888	
GCA_014168835.1	21553588	GCF_014168835.1	21577448	
GCA_014168855.1	21553608	GCF_014168855.1	21579148	
GCA_014168935.1	21553688	GCF_014168935.1	21579258	
GCA_014168955.1	21553708	GCF_014168955.1	21579168	
GCA_014168975.1	21553728	GCF_014168975.1	21577488	
GCA_014169015.1	21553768	GCF_014169015.1	21579108	
GCA_014169035.1	21553788	GCF_014169035.1	21579298	
GCA_014169095.1	21553848	GCF_014169095.1	21578368	
GCA_014169115.1	21553868	GCF_014169115.1	21579518	
GCA_014169155.1	21553908	GCF_014169155.1	21579028	
GCA_014169175.1	21553928	GCF_014169175.1	21579088	
GCA_014169195.1	21553948	GCF_014169195.1	21577468	
GCA_014169275.1	21554028	GCF_014169275.1	21578028	
GCA_014169395.1	21554148	GCF_014169395.1	21579008	
GCA_014169415.1	21554168	GCF_014169415.1	22387758	
GCA_014169435.1	21554188	GCF_014169435.1	21579738	
GCA_014169455.1	21554208	GCF_014169455.1	21579188	
GCA_014169475.1	21554228	GCF_014169475.1	21579068	
GCA_014169575.1	21554328	GCF_014169575.1	21579378	
